Time,og_F,corr_F
297.1,74.1577,38.856207
297.2,75.1343,39.821544
297.3,78.949,43.624981
297.4,74.9207,39.585418
297.5,80.8716,45.525055
297.6,79.3457,43.987892
297.7,70.1904,34.821329
297.8,77.7588,42.378466
297.9,72.1436,36.752003
298,77.7893,42.38644
298.1,68.3899,32.975777
298.2,64.6667,29.241314
298.3,73.1201,37.683451
298.4,73.4863,38.038388
298.5,81.9397,46.480525
298.6,78.949,43.478562
298.7,79.6814,44.199699
298.8,65.8264,30.333436
298.9,74.4629,38.958673
299,66.6809,31.16541
299.1,82.0007,46.473947
299.2,69.6716,34.133584
299.3,76.5076,40.958321
299.4,70.9839,35.423358
299.5,72.8149,37.243095
299.6,69.7021,34.119032
299.7,75.5615,39.967169
299.8,74.2188,38.613206
299.9,74.5239,38.907043
300,70.8923,35.26418
300.1,74.3408,38.701417
300.2,68.9697,33.319054
300.3,71.7773,36.115391
300.4,76.8738,41.200628
300.5,71.5942,35.909765
300.6,84.1064,48.410702
300.7,76.5991,40.892139
300.8,71.6553,35.937076
300.9,71.5637,35.834213
301,77.1484,41.40765
301.1,76.2024,40.450387
301.2,77.9114,42.148124
301.3,84.0454,48.270861
301.4,71.228,35.442198
301.5,71.3806,35.583535
301.6,68.634,32.825672
301.7,78.5828,42.763209
301.8,68.4509,32.620046
301.9,69.5801,33.737983
302,70.7703,34.91692
302.1,80.3528,44.488157
302.2,72.8455,36.969594
302.3,73.7,37.812831
302.4,81.5125,45.614068
302.5,69.0918,33.182105
302.6,70.4651,34.544142
302.7,71.9604,36.028179
302.8,81.4514,45.507916
302.9,68.9392,32.984453
303,68.1763,32.21029
303.1,79.7424,43.765127
303.2,77.0874,41.098864
303.3,80.9021,44.902301
303.4,65.1855,29.174438
303.5,84.2896,48.267275
303.6,65.7959,29.762312
303.7,75.9583,39.913449
303.8,71.2891,35.232986
303.9,85.2356,49.168223
304,72.0825,36.00386
304.1,74.4324,38.342497
304.2,72.113,36.011834
304.3,70.9839,34.871471
304.4,78.4302,42.306508
304.5,76.7212,40.586245
304.6,69.1528,33.006582
304.7,65.3687,29.211219
304.8,78.9185,42.749756
304.9,74.2798,38.099793
305,80.4749,44.28363
305.1,67.9321,31.729567
305.2,70.343,34.129204
305.3,73.761,37.535941
305.4,82.9163,46.679978
305.5,79.1931,42.945515
305.6,73.2117,36.952852
305.7,78.4912,42.221089
305.8,79.8645,43.583126
305.9,75.4089,39.116263
306,74.7681,38.4642
306.1,71.4722,35.157037
306.2,66.2231,29.896674
306.3,74.9817,38.644011
306.4,69.1833,32.834348
306.5,78.1555,41.795285
306.6,73.3643,36.992822
306.7,84.0759,47.693159
306.8,68.0847,31.690696
306.9,76.6602,40.254933
307,79.2847,42.86817
307.1,75.8057,39.377907
307.2,72.7234,36.284344
307.3,80.4443,43.993981
307.4,69.1833,32.721718
307.5,69.2444,32.771555
307.6,72.8149,36.330792
307.7,82.6416,46.146229
307.8,85.8459,49.339266
307.9,83.313,46.795103
308,72.6624,36.13324
308.1,84.6863,48.145877
308.2,74.0051,37.453414
308.3,70.6482,34.085251
308.4,74.8291,38.254888
308.5,76.5686,39.983125
308.6,67.3218,30.725062
308.7,84.4116,47.803599
308.8,75.4089,38.789636
308.9,82.2754,45.644873
309,82.8247,46.18291
309.1,80.4749,43.821847
309.2,77.0264,40.362084
309.3,70.1904,33.514821
309.4,73.4863,36.799458
309.5,70.1904,33.492295
309.6,72.6929,35.983532
309.7,73.1506,36.429969
309.8,74.0051,37.273206
309.9,72.4182,35.675043
310,76.0498,39.29538
310.1,79.7119,42.946217
310.2,80.4138,43.636854
310.3,85.8154,49.027191
310.4,73.3032,36.503728
310.5,75.1953,38.384565
310.6,64.9719,28.149902
310.7,70.5566,33.723339
310.8,72.2656,35.421076
310.9,87.4023,50.546513
311,71.106,34.23895
311.1,81.5735,44.695187
311.2,78.064,41.174424
311.3,78.6133,41.712461
311.4,69.9463,33.034198
311.5,68.8477,31.924335
311.6,75.7141,38.779472
311.7,77.0569,40.111009
311.8,82.5195,45.562346
311.9,78.3691,41.400683
312,82.0313,45.05162
312.1,78.3386,41.347657
312.2,75.7751,38.772894
312.3,70.9839,33.970431
312.4,74.9512,37.926468
312.5,75.2258,38.189805
312.6,81.7871,44.739842
312.7,81.0547,43.996179
312.8,69.5801,32.510316
312.9,75.4089,38.327853
313,70.4956,33.40329
313.1,74.7681,37.664527
313.2,80.4138,43.298964
313.3,80.6274,43.501301
313.4,78.8879,41.750538
313.5,76.5686,39.419975
313.6,84.3201,47.160212
313.7,74.646,37.474849
313.8,82.3059,45.123486
313.9,72.2351,35.041423
314,83.4961,46.29116
314.1,76.355,39.138797
314.2,87.5244,50.296934
314.3,80.0476,42.808871
314.4,81.5735,44.323508
314.5,69.6716,32.410345
314.6,81.543,44.270482
314.7,80.5359,43.252119
314.8,73.6389,36.343856
314.9,89.2639,51.957593
315,78.5217,41.20413
315.1,85.144,47.815167
315.2,77.9724,40.632304
315.3,84.137,46.785641
315.4,68.8782,31.515578
315.5,85.907,48.533115
315.6,70.8008,33.415652
315.7,86.4868,49.090389
315.8,84.5642,47.156526
315.9,80.8105,43.391563
316,79.5593,42.1291
316.1,79.9866,42.545137
316.2,75.9277,38.474974
316.3,70.8923,33.428311
316.4,75.7751,38.299848
316.5,69.3359,31.849385
316.6,73.4253,35.927522
316.7,74.0967,36.587659
316.8,85.144,47.623696
316.9,79.4067,41.875133
317,78.3691,40.82627
317.1,85.6934,48.139307
317.2,76.1719,38.606544
317.3,85.9375,48.360881
317.4,74.6765,37.088618
317.5,84.137,46.537855
317.6,70.8313,33.220892
317.7,70.1904,32.568729
317.8,70.0684,32.435466
317.9,78.2471,40.602903
318,67.0166,29.36114
318.1,70.1599,32.493177
318.2,70.8618,33.183814
318.3,78.0029,40.313651
318.4,75.3479,37.647388
318.5,71.228,33.516225
318.6,75.1343,37.411262
318.7,79.9255,42.191199
318.8,77.6978,39.952236
318.9,79.1931,41.436273
319,68.9392,31.17111
319.1,66.3147,28.535347
319.2,81.6956,43.904984
319.3,81.0547,43.252821
319.4,77.2705,39.457358
319.5,84.1675,46.343095
319.6,71.5942,33.758532
319.7,71.1975,33.350569
319.8,77.4231,39.564906
319.9,83.0078,45.138343
320,77.5146,39.63388
320.1,70.2209,32.328917
320.2,82.55,44.646754
320.3,84.4727,46.558191
320.4,78.5828,40.657028
320.5,78.7048,40.767765
320.6,78.5217,40.573402
320.7,71.4417,33.482139
320.8,80.9326,42.961776
320.9,73.8831,35.901013
321,79.9255,41.93215
321.1,78.6133,40.608687
321.2,79.1626,41.146724
321.3,71.106,33.078861
321.4,88.8367,50.798298
321.5,73.5779,35.528235
321.6,76.4771,38.416172
321.7,83.4351,45.362909
321.8,76.9348,38.851346
321.9,71.167,33.072283
322,71.8689,33.76292
322.1,78.4302,40.312957
322.2,70.1294,32.000894
322.3,74.3713,36.231531
322.4,72.7539,34.602868
322.5,83.7402,45.577905
322.6,75.3784,37.204842
322.7,81.4514,43.266579
322.8,75.5005,37.304416
322.9,73.7305,35.523153
323,75.8667,37.64809
323.1,81.0547,42.824827
323.2,87.5244,49.283264
323.3,71.8994,33.647001
323.4,74.9512,36.687538
323.5,75.7141,37.439175
323.6,83.2825,44.996312
323.7,78.3997,40.102249
323.8,70.0378,31.729086
323.9,80.7495,42.429523
324,73.7305,35.39926
324.1,69.9768,31.634297
324.2,75.4395,37.085734
324.3,75.2563,36.891271
324.4,74.5544,36.178108
324.5,73.4863,35.098745
324.6,74.0662,35.667382
324.7,83.6182,45.208119
324.8,79.3152,40.893856
324.9,71.4111,32.978493
325,75.0732,36.62933
325.1,88.9282,50.473067
325.2,83.5266,45.060204
325.3,81.543,43.065341
325.4,78.7048,40.215878
325.5,76.8127,38.312515
325.6,77.6367,39.125252
325.7,74.585,36.062289
325.8,79.4678,40.933826
325.9,75.1648,36.619563
326,84.7778,46.2213
326.1,76.1719,37.604137
326.2,73.3948,34.815774
326.3,82.1838,43.593511
326.4,74.8596,36.258048
326.5,79.5593,40.946485
326.6,81.2683,42.644222
326.7,84.4727,45.837359
326.8,73.5474,34.900796
326.9,80.2002,41.542333
327,69.9463,31.27717
327.1,89.4165,50.736107
327.2,77.6062,38.914544
327.3,83.9844,45.281481
327.4,83.7708,45.056618
327.5,79.2542,40.528755
327.6,85.7544,47.017692
327.7,79.3152,40.567229
327.8,83.1909,44.431666
327.9,73.4558,34.685303
328,75.8362,37.05444
328.1,76.2024,37.409377
328.2,76.8127,38.008414
328.3,85.1135,46.297951
328.4,87.677,48.850188
328.5,74.9817,36.143625
328.6,67.9016,29.052262
328.7,87.4634,48.602799
328.8,75.592,36.720136
328.9,77.4231,38.539973
329,69.7021,30.80771
329.1,76.2329,37.327247
329.2,73.7915,34.874584
329.3,82.8552,43.927021
329.4,81.3599,42.420458
329.5,88.3179,49.367195
329.6,82.7026,43.740632
329.7,76.5381,37.564869
329.8,80.0476,41.063106
329.9,75.9277,36.931943
330,81.0852,42.07818
330.1,72.9675,33.949217
330.2,74.3713,35.341754
330.3,73.4863,34.445491
330.4,74.4629,35.410828
330.5,80.1392,41.075865
330.6,88.1348,49.060202
330.7,77.4841,38.398239
330.8,85.3577,46.260576
330.9,85.907,46.798613
331,82.3059,43.18625
331.1,78.3691,39.238187
331.2,76.0498,36.907624
331.3,80.6885,41.535061
331.4,80.8716,41.706898
331.5,88.9893,49.813335
331.6,78.2776,39.090372
331.7,68.3594,29.160909
331.8,80.78,41.570246
331.9,73.4863,34.265283
332,78.6133,39.38102
332.1,83.8623,44.618757
332.2,87.1887,47.933894
332.3,87.5244,48.258331
332.4,72.6013,33.323968
332.5,77.5757,38.287105
332.6,70.4041,31.104242
332.7,76.9653,37.654179
332.8,83.0383,43.715916
332.9,74.9512,35.617553
333,83.4656,44.12069
333.1,82.2144,42.858227
333.2,74.8291,35.461664
333.3,85.0525,45.673801
333.4,71.2585,31.868538
333.5,85.8459,46.444675
333.6,76.0803,36.667812
333.7,86.2427,46.818949
333.8,84.137,44.701986
333.9,89.4165,49.970223
334,76.5991,37.14156
334.1,84.3201,44.851297
334.2,84.6252,45.145134
334.3,83.1604,43.669071
334.4,85.6323,46.129708
334.5,76.0193,36.505445
334.6,97.4731,57.947982
334.7,72.3267,32.790319
334.8,84.5032,44.955556
334.9,79.7729,40.213993
335,84.0149,44.44473
335.1,73.0896,33.508167
335.2,91.7358,52.143104
335.3,82.5195,42.915541
335.4,83.5266,43.911378
335.5,77.301,37.674515
335.6,74.1272,34.489452
335.7,81.6345,41.985489
335.8,79.4678,39.807526
335.9,93.5059,53.834363
336,75.1038,35.421
336.1,74.4629,34.768837
336.2,73.3032,33.597874
336.3,74.0662,34.349611
336.4,81.4209,41.693048
336.5,76.0498,36.310685
336.6,71.3806,31.630222
336.7,81.2378,41.476159
336.8,69.3359,29.562996
336.9,79.4678,39.683633
337,79.1321,39.33667
337.1,78.0029,38.196207
337.2,80.0171,40.199144
337.3,73.3032,33.473981
337.4,76.9043,37.063818
337.5,69.458,29.606255
337.6,79.4067,39.543692
337.7,78.949,39.074729
337.8,78.8574,38.971866
337.9,83.252,43.355203
338,81.0852,41.17714
338.1,84.7473,44.827977
338.2,72.3267,32.396114
338.3,67.9321,27.990251
338.4,80.5359,40.582788
338.5,82.2144,42.250025
338.6,80.3528,40.377162
338.7,77.9419,37.954999
338.8,84.9304,44.932236
338.9,82.0618,42.052373
339,80.0476,40.02691
339.1,71.9299,31.897947
339.2,77.0874,37.044184
339.3,66.5283,26.473821
339.4,74.9512,34.885458
339.5,78.6133,38.536295
339.6,71.3806,31.292332
339.7,75.0732,34.973669
339.8,78.3997,38.288906
339.9,80.2307,40.108643
340,82.8552,42.72188
340.1,77.4231,37.278517
340.2,83.374,43.218154
340.3,77.4841,37.316991
340.4,73.4558,33.277428
340.5,85.3271,45.137465
340.6,74.7375,34.536602
340.7,82.7026,42.490439
340.8,76.5686,36.345176
340.9,84.2285,43.993813
341,78.9185,38.67255
341.1,78.8574,38.600187
341.2,80.4749,40.206424
341.3,78.1555,37.875761
341.4,77.301,37.009998
341.5,80.9631,40.660835
341.6,76.6602,36.346672
341.7,74.8291,34.504309
341.8,75.9277,35.591646
341.9,44.6777,4.330383
342,52.0935,11.73492
342.1,45.0745,4.704657
342.2,48.1262,7.745094
342.3,49.8047,9.412331
342.4,48.4314,8.027768
342.5,46.3562,5.941305
342.6,46.6614,6.235242
342.7,47.6685,7.231079
342.8,49.3164,8.867716
342.9,49.1028,8.642853
343,46.7834,6.31219
343.1,47.9126,7.430127
343.2,44.4031,3.909364
343.3,46.7224,6.217401
343.4,48.3398,7.823538
343.5,52.2461,11.718575
343.6,48.8892,8.350412
343.7,46.8445,6.294449
343.8,49.1638,8.602486
343.9,48.8586,8.286023
344,48.3704,7.78656
344.1,49.8047,9.209597
344.2,49.0723,8.465934
344.3,47.7295,7.111871
344.4,53.4363,12.807408
344.5,51.8188,11.178645
344.6,55.3284,14.676982
344.7,51.6968,11.034119
344.8,57.8918,17.217856
344.9,56.6406,15.955393
345,56.0608,15.36433
345.1,54.6265,13.918767
345.2,57.2205,16.501504
345.3,54.7791,14.048841
345.4,52.1851,11.443578
345.5,55.6946,14.941815
345.6,54.4128,13.648752
345.7,59.2346,18.459289
345.8,47.3022,6.515626
345.9,55.0842,14.286363
346,54.0771,13.268
346.1,54.657,13.836637
346.2,59.0515,18.219874
346.3,60.3943,19.551411
346.4,57.8308,16.976648
346.5,60.4858,19.620385
346.6,60.2722,19.395522
346.7,59.9976,19.109659
346.8,58.8989,17.999696
346.9,61.3708,20.460333
347,58.0444,17.12267
347.1,55.3589,14.425907
347.2,61.7981,20.853844
347.3,64.1174,23.161881
347.4,62.2559,21.289118
347.5,59.906,18.927955
347.6,62.2253,21.235992
347.7,54.9927,13.992129
347.8,58.96,17.948166
347.9,57.9529,16.929803
348,55.0537,14.01934
348.1,57.0068,15.961177
348.2,56.2439,15.187014
348.3,58.3191,17.250951
348.4,50.1709,9.091488
348.5,56.2744,15.183725
348.6,55.3589,14.256962
348.7,53.9551,12.841899
348.8,53.3142,12.189736
348.9,54.1382,13.002473
349,55.4504,14.30341
349.1,58.197,17.038747
349.2,54.3823,13.212784
349.3,55.9692,14.788421
349.4,54.9622,13.770158
349.5,67.5049,26.301595
349.6,58.6853,17.470732
349.7,55.9387,14.712869
349.8,61.0046,19.767506
349.9,57.2815,16.033143
350,60.5164,19.25678
350.1,61.3708,20.099917
350.2,59.6924,18.410254
350.3,59.4177,18.124291
350.4,70.0378,28.733128
350.5,61.0657,19.749765
350.6,64.3616,23.034402
350.7,55.7251,14.386639
350.8,61.0046,19.654876
350.9,59.082,17.721013
351,60.0281,18.65585
351.1,58.6243,17.240787
351.2,67.0166,25.621824
351.3,61.6455,20.239461
351.4,63.9648,22.547498
351.5,66.8335,25.404935
351.6,57.5867,16.146872
351.7,69.2749,27.823809
351.8,58.5327,17.070346
351.9,62.439,20.965383
352,62.3474,20.86252
352.1,67.0166,25.520457
352.2,55.9387,14.431294
352.3,62.5305,21.011831
352.4,61.1267,19.596768
352.5,63.8428,22.301605
352.6,50.9949,9.442442
352.7,53.4058,11.842079
352.8,55.6641,14.089116
352.9,46.875,5.288753
353,51.5442,9.94669
353.1,49.6521,8.043327
353.2,48.1873,6.567264
353.3,54.4739,12.842601
353.4,50.7507,9.108138
353.5,49.3469,7.693075
353.6,46.4783,4.813212
353.7,50.6897,9.013349
353.8,46.0815,4.393886
353.9,48.8892,7.190323
354,43.7927,2.08256
354.1,43.7927,2.071297
354.2,43.9148,2.182134
354.3,43.7012,1.957271
354.4,42.9993,1.244108
354.5,40.6494,-1.117055
354.6,45.8374,4.059682
354.7,44.7388,2.949819
354.8,43.2434,1.443156
354.9,44.8303,3.018793
355,40.3137,-1.50907
355.1,39.0015,-2.832533
355.2,42.0227,0.177404
355.3,38.147,-3.709559
355.4,37.8418,-4.026022
355.5,38.6047,-3.274385
355.6,40.1001,-1.790248
355.7,41.8396,-0.062011
355.8,38.3301,-3.582774
355.9,42.0532,0.129063
356,46.2952,4.3598
356.1,48.3093,6.362637
356.2,43.8538,1.895874
356.3,43.8538,1.884611
356.4,42.9077,0.927248
356.5,42.7551,0.763385
356.6,40.741,-1.261978
356.7,41.5955,-0.418741
356.8,44.0063,1.980796
356.9,40.8325,-1.204267
357,43.7622,1.71417
357.1,41.5649,-0.494393
357.2,40.6189,-1.451656
357.3,42.0227,-0.059119
357.4,38.5437,-3.549382
357.5,41.1987,-0.905645
357.6,36.8652,-5.250408
357.7,37.8723,-4.254571
357.8,37.8113,-4.326834
357.9,35.8582,-6.291197
358,36.4685,-5.69216
358.1,40.4968,-1.675123
358.2,39.4592,-2.723986
358.3,41.1072,-1.087249
358.4,43.6707,1.464988
358.5,42.7246,0.507625
358.6,43.7012,1.472962
358.7,42.572,0.332499
358.8,41.4124,-0.838364
358.9,44.8303,2.568273
359,47.2412,4.96791
359.1,45.0134,2.728847
359.2,48.3398,6.043984
359.3,42.7246,0.417521
359.4,45.8679,3.549558
359.5,42.9688,0.639195
359.6,43.1519,0.811032
359.7,42.4194,0.067269
359.8,41.1377,-1.225694
359.9,39.3677,-3.006957
360,45.4102,3.02428
360.1,35.675,-6.722183
360.2,35.675,-6.733446
360.3,39.8865,-2.533209
360.4,39.7339,-2.697072
360.5,38.269,-4.173235
360.6,39.4592,-2.994298
360.7,39.3372,-3.127561
360.8,42.4194,-0.056624
360.9,43.0298,0.542513
361,40.2832,-2.21535
361.1,43.8538,1.343987
361.2,39.856,-2.665076
361.3,43.1519,0.619561
361.4,41.1987,-1.344902
361.5,42.0227,-0.532165
361.6,43.396,0.829872
361.7,43.1519,0.574509
361.8,41.0156,-1.573054
361.9,41.748,-0.851917
362,42.5415,-0.06968
362.1,40.8325,-1.789943
362.2,40.7715,-1.862206
362.3,40.9241,-1.720869
362.4,40.7715,-1.884732
362.5,40.8325,-1.834995
362.6,38.1165,-4.562258
362.7,36.0718,-6.618221
362.8,39.2761,-3.425184
362.9,37.3535,-5.359047
363,40.6799,-2.04391
363.1,38.9404,-3.794673
363.2,41.9006,-0.845736
363.3,39.7339,-3.023699
363.4,37.7808,-4.988062
363.5,38.3301,-4.450025
363.6,40.4968,-2.294588
363.7,42.3889,-0.413751
363.8,40.1611,-2.652814
363.9,43.4875,0.662323
364,43.5486,0.71216
364.1,43.8538,1.006097
364.2,42.1448,-0.714166
364.3,43.0298,0.159571
364.4,42.6025,-0.278992
364.5,44.3115,1.418745
364.6,40.4358,-2.468218
364.7,41.5955,-1.319781
364.8,38.8184,-4.108144
364.9,42.2363,-0.701507
365,41.2903,-1.65877
365.1,42.2668,-0.693533
365.2,38.269,-4.702596
365.3,37.5977,-5.385159
365.4,40.6494,-2.344722
365.5,38.6047,-4.400685
365.6,40.5579,-2.458748
365.7,39.9475,-3.080411
365.8,39.7034,-3.335774
365.9,39.5508,-3.499637
366,39.7644,-3.2973
366.1,42.8772,-0.195763
366.2,42.7551,-0.329126
366.3,45.6543,2.558811
366.4,45.0134,1.906648
366.5,48.2483,5.130285
366.6,46.5088,3.379522
366.7,43.8843,0.743759
366.8,47.3633,4.211496
366.9,44.7693,1.606233
367,46.8445,3.67017
367.1,43.1213,-0.064293
367.2,45.166,1.969144
367.3,43.5791,0.370981
367.4,45.166,1.946618
367.5,42.8772,-0.353445
367.6,42.2363,-1.005608
367.7,43.0298,-0.223371
367.8,46.6919,3.427466
367.9,42.6941,-0.581597
368,43.5791,0.29214
368.1,39.978,-3.320223
368.2,45.8679,2.558414
368.3,41.9312,-1.389549
368.4,39.3982,-3.933812
368.5,43.5181,0.174825
368.6,43.335,-0.019538
368.7,45.4102,2.044399
368.8,43.9148,0.537736
368.9,46.4172,3.028873
369,43.0298,-0.36979
369.1,48.4009,4.990047
369.2,45.99,2.567884
369.3,46.8445,3.411121
369.4,51.8188,8.374158
369.5,48.4314,4.975495
369.6,51.2085,7.741332
369.7,53.1311,9.652669
369.8,50.1404,6.650706
369.9,53.5278,10.026843
370,54.5044,10.99218
370.1,51.3916,7.868117
370.2,53.7415,10.206754
370.3,51.6663,8.120291
370.4,55.0232,11.465928
370.5,56.7322,13.163665
370.6,53.2227,9.642902
370.7,57.251,13.659939
370.8,56.0303,12.427976
370.9,62.5305,18.916913
371,58.1055,14.48065
371.1,59.3262,15.690087
371.2,56.9458,13.298424
371.3,62.3474,18.688761
371.4,58.0444,14.374498
371.5,61.0046,17.323435
371.6,66.3452,22.652772
371.7,60.5164,16.812709
371.8,65.3992,21.684246
371.9,61.7676,18.041383
372,69.0918,25.35432
372.1,62.7747,19.025957
372.2,67.9321,24.172094
372.3,65.6128,21.841531
372.4,68.2373,24.454768
372.5,66.803,23.009205
372.6,72.4792,28.674142
372.7,72.0215,28.205179
372.8,69.3665,25.538916
372.9,73.8525,30.013653
373,71.106,27.25589
373.1,74.7375,30.876127
373.2,70.9229,27.050264
373.3,77.7588,33.874901
373.4,69.6411,25.745938
373.5,78.6438,34.737375
373.6,71.5637,27.646012
373.7,77.9419,34.012949
373.8,71.9299,27.989686
373.9,80.5969,36.645423
374,82.0007,38.03796
374.1,82.8857,38.911697
374.2,85.2966,41.311334
374.3,76.355,32.358471
374.4,73.3032,29.295408
374.5,83.8928,39.873745
374.6,85.7544,41.724082
374.7,81.0547,37.013119
374.8,80.4443,36.391456
374.9,91.2476,47.183493
375,88.4705,44.39513
375.1,86.1816,42.094967
375.2,79.2847,35.186804
375.3,84.7168,40.607641
375.4,92.6514,48.530978
375.5,87.0056,42.873915
375.6,90.21,46.067052
375.7,85.144,40.989789
375.8,85.9985,41.833026
375.9,99.6399,55.463163
376,90.8813,46.6933
376.1,99.5483,55.349037
376.2,87.8296,43.619074
376.3,86.9446,42.722811
376.4,92.2852,48.052148
376.5,101.044,56.799685
376.6,96.9543,52.698722
376.7,92.041,47.774159
376.8,105.438,61.159896
376.9,103.271,58.981633
377,96.5881,52.28747
377.1,92.4988,48.186907
377.2,91.4307,47.107544
377.3,99.3958,55.061381
377.4,95.4895,51.143818
377.5,107.788,63.431055
377.6,92.6819,48.313692
377.7,111.298,66.918529
377.8,103.455,59.064266
377.9,103.851,59.449003
378,109.283,64.86974
378.1,107.88,63.455477
378.2,105.682,61.246214
378.3,103.668,59.220951
378.4,102.417,57.958688
